id,timestamp,latitude,longitude,pm25,no2,so2,o3,co
13467,2024-08-02 13:00,40.64182,-74.01871,15.7,,,,
15675,2024-08-02 13:00,40.69454,-73.92769,15.8,,,,
17882,2024-08-02 13:00,40.73614,-73.82153,20.4,3.5,0.1,0.054,
20058,2024-08-02 13:00,40.739264,-73.817694,13.0,4.2,,,0.236
247,2024-08-02 14:00,40.725413,-74.052293,18.4,,,,
2478,2024-08-02 14:00,40.64144,-74.208365,18.6,21.0,0.0,,0.5
4667,2024-08-02 14:00,40.85355,-73.96618,16.7,6.6,,,0.4
6875,2024-08-02 14:00,40.770908,-74.036218,17.9,,,,
9082,2024-08-02 14:00,40.816,-73.902,14.0,6.2,,0.051,
11260,2024-08-02 14:00,40.81551,-73.88553,16.1,,,,
13468,2024-08-02 14:00,40.64182,-74.01871,13.7,,,,
15676,2024-08-02 14:00,40.69454,-73.92769,13.6,,,,
17883,2024-08-02 14:00,40.73614,-73.82153,17.6,3.7,0.0,0.052,
20059,2024-08-02 14:00,40.739264,-73.817694,11.3,5.0,,,0.223
248,2024-08-02 15:00,40.725413,-74.052293,11.3,,,,
2479,2024-08-02 15:00,40.64144,-74.208365,16.2,20.0,0.0,,0.5
4668,2024-08-02 15:00,40.85355,-73.96618,17.1,6.7,,,0.4
6876,2024-08-02 15:00,40.770908,-74.036218,13.1,,,,
9083,2024-08-02 15:00,40.816,-73.902,12.5,6.1,,0.047,
11261,2024-08-02 15:00,40.81551,-73.88553,12.7,,,,
13469,2024-08-02 15:00,40.64182,-74.01871,12.2,,,,
15677,2024-08-02 15:00,40.69454,-73.92769,13.0,,,,
17884,2024-08-02 15:00,40.73614,-73.82153,16.9,6.8,0.0,0.048,
20060,2024-08-02 15:00,40.739264,-73.817694,9.8,9.6,,,0.248
249,2024-08-02 16:00,40.725413,-74.052293,17.5,,,,
2480,2024-08-02 16:00,40.64144,-74.208365,7.6,18.7,0.0,,0.4
4669,2024-08-02 16:00,40.85355,-73.96618,17.2,5.8,,,0.3
6877,2024-08-02 16:00,40.770908,-74.036218,17.2,,,,
9084,2024-08-02 16:00,40.816,-73.902,12.1,8.2,,0.042,
11262,2024-08-02 16:00,40.81551,-73.88553,11.9,,,,
13470,2024-08-02 16:00,40.64182,-74.01871,11.9,,,,
15678,2024-08-02 16:00,40.69454,-73.92769,12.5,,,,
17885,2024-08-02 16:00,40.73614,-73.82153,16.3,9.3,0.2,0.043,
20061,2024-08-02 16:00,40.739264,-73.817694,9.9,12.0,,,0.279
250,2024-08-02 17:00,40.725413,-74.052293,16.1,,,,
2481,2024-08-02 17:00,40.64144,-74.208365,16.5,14.9,0.0,,0.4
4670,2024-08-02 17:00,40.85355,-73.96618,13.5,5.1,,,0.4
6878,2024-08-02 17:00,40.770908,-74.036218,21.0,,,,
9085,2024-08-02 17:00,40.816,-73.902,12.0,5.9,,0.041,
11263,2024-08-02 17:00,40.81551,-73.88553,12.2,,,,
13471,2024-08-02 17:00,40.64182,-74.01871,12.0,,,,
15679,2024-08-02 17:00,40.69454,-73.92769,12.4,,,,
17886,2024-08-02 17:00,40.73614,-73.82153,15.9,7.4,0.2,0.041,
20062,2024-08-02 17:00,40.739264,-73.817694,10.1,8.8,,,0.226
251,2024-08-02 18:00,40.725413,-74.052293,4.0,,,,
2482,2024-08-02 18:00,40.64144,-74.208365,9.7,23.3,0.0,,0.4
4671,2024-08-02 18:00,40.85355,-73.96618,19.0,12.1,,,0.3
6879,2024-08-02 18:00,40.770908,-74.036218,0.6,,,,
9086,2024-08-02 18:00,40.816,-73.902,8.5,12.4,,0.036,
11264,2024-08-02 18:00,40.81551,-73.88553,8.3,,,,
13472,2024-08-02 18:00,40.64182,-74.01871,9.5,,,,
15680,2024-08-02 18:00,40.69454,-73.92769,6.9,,,,
17887,2024-08-02 18:00,40.73614,-73.82153,9.2,4.3,0.3,0.048,
20063,2024-08-02 18:00,40.739264,-73.817694,7.9,10.3,,,0.251
252,2024-08-02 19:00,40.725413,-74.052293,11.1,,,,
2483,2024-08-02 19:00,40.64144,-74.208365,2.3,32.9,0.0,,0.5
4672,2024-08-02 19:00,40.85355,-73.96618,-1.0,19.3,,,0.4
6880,2024-08-02 19:00,40.770908,-74.036218,7.4,,,,
9087,2024-08-02 19:00,40.816,-73.902,5.2,17.9,,0.035,
11265,2024-08-02 19:00,40.81551,-73.88553,5.8,,,,
13473,2024-08-02 19:00,40.64182,-74.01871,8.0,,,,
15681,2024-08-02 19:00,40.69454,-73.92769,7.1,,,,
17888,2024-08-02 19:00,40.73614,-73.82153,6.6,8.6,0.0,0.044,
20064,2024-08-02 19:00,40.739264,-73.817694,6.9,15.0,,,0.312
253,2024-08-02 20:00,40.725413,-74.052293,7.5,,,,
2484,2024-08-02 20:00,40.64144,-74.208365,12.9,31.7,0.0,,0.5
4673,2024-08-02 20:00,40.85355,-73.96618,4.7,21.1,,,0.5
6881,2024-08-02 20:00,40.770908,-74.036218,11.3,,,,
9088,2024-08-02 20:00,40.816,-73.902,6.8,19.2,,0.03,
11266,2024-08-02 20:00,40.81551,-73.88553,6.8,,,,
13474,2024-08-02 20:00,40.64182,-74.01871,6.5,,,,
15682,2024-08-02 20:00,40.69454,-73.92769,7.9,,,,
17889,2024-08-02 20:00,40.73614,-73.82153,11.1,27.1,0.2,0.025,0.192
20065,2024-08-02 20:00,40.739264,-73.817694,7.8,28.9,,,0.346
254,2024-08-02 21:00,40.725413,-74.052293,11.0,,,,
2485,2024-08-02 21:00,40.64144,-74.208365,14.2,22.3,0.0,,0.4
4674,2024-08-02 21:00,40.85355,-73.96618,8.2,17.4,,,0.4
6882,2024-08-02 21:00,40.770908,-74.036218,5.5,,,,
9089,2024-08-02 21:00,40.816,-73.902,9.0,16.1,,0.03,
11267,2024-08-02 21:00,40.81551,-73.88553,9.8,,,,
13475,2024-08-02 21:00,40.64182,-74.01871,7.0,,,,
15683,2024-08-02 21:00,40.69454,-73.92769,9.4,,,,
17890,2024-08-02 21:00,40.73614,-73.82153,12.0,31.5,0.6,0.017,0.164
20066,2024-08-02 21:00,40.739264,-73.817694,8.7,32.7,,,0.313
255,2024-08-02 22:00,40.725413,-74.052293,8.6,,,,
2486,2024-08-02 22:00,40.64144,-74.208365,5.9,22.7,0.0,,0.4
4675,2024-08-02 22:00,40.85355,-73.96618,7.0,21.2,,,0.4
6883,2024-08-02 22:00,40.770908,-74.036218,7.1,,,,
9090,2024-08-02 22:00,40.816,-73.902,9.6,18.9,,0.026,
11268,2024-08-02 22:00,40.81551,-73.88553,9.5,,,,
13476,2024-08-02 22:00,40.64182,-74.01871,8.7,,,,
15684,2024-08-02 22:00,40.69454,-73.92769,9.1,,,,
17891,2024-08-02 22:00,40.73614,-73.82153,15.2,31.6,0.6,0.013,0.198
20067,2024-08-02 22:00,40.739264,-73.817694,10.4,37.3,,,0.356
256,2024-08-02 23:00,40.725413,-74.052293,7.8,,,,
2487,2024-08-02 23:00,40.64144,-74.208365,5.0,15.4,0.0,,0.4
4676,2024-08-02 23:00,40.85355,-73.96618,6.5,20.5,,,0.4
6884,2024-08-02 23:00,40.770908,-74.036218,6.9,,,,
9091,2024-08-02 23:00,40.816,-73.902,9.6,22.7,,0.02,
11269,2024-08-02 23:00,40.81551,-73.88553,11.1,,,,
13477,2024-08-02 23:00,40.64182,-74.01871,7.7,,,,
15685,2024-08-02 23:00,40.69454,-73.92769,8.7,,,,
17892,2024-08-02 23:00,40.73614,-73.82153,12.9,7.0,0.2,0.034,0.111
20068,2024-08-02 23:00,40.739264,-73.817694,9.1,9.3,,,0.252
257,2024-08-03 00:00,40.725413,-74.052293,8.3,,,,
2488,2024-08-03 00:00,40.64144,-74.208365,8.0,12.9,0.0,,0.4
4677,2024-08-03 00:00,40.85355,-73.96618,6.6,24.1,,,0.4
6885,2024-08-03 00:00,40.770908,-74.036218,8.3,,,,
9092,2024-08-03 00:00,40.816,-73.902,7.2,18.5,,0.025,
11270,2024-08-03 00:00,40.81551,-73.88553,7.4,,,,
13478,2024-08-03 00:00,40.64182,-74.01871,7.0,,,,
15686,2024-08-03 00:00,40.69454,-73.92769,7.8,,,,
17893,2024-08-03 00:00,40.73614,-73.82153,11.0,10.9,0.1,0.029,0.144
20069,2024-08-03 00:00,40.739264,-73.817694,,,,,
258,2024-08-03 01:00,40.725413,-74.052293,11.1,,,,
2489,2024-08-03 01:00,40.64144,-74.208365,8.5,13.7,0.0,,0.4
4678,2024-08-03 01:00,40.85355,-73.96618,11.0,16.6,,,0.4
6886,2024-08-03 01:00,40.770908,-74.036218,10.3,,,,
9093,2024-08-03 01:00,40.816,-73.902,6.9,14.6,,0.027,
11271,2024-08-03 01:00,40.81551,-73.88553,7.3,,,,
13479,2024-08-03 01:00,40.64182,-74.01871,7.6,,,,
15687,2024-08-03 01:00,40.69454,-73.92769,8.2,,,,
17894,2024-08-03 01:00,40.73614,-73.82153,10.1,15.7,0.2,0.024,0.132
20070,2024-08-03 01:00,40.739264,-73.817694,7.5,22.3,,,0.672
296,2024-08-03 02:00,40.725413,-74.052293,11.0,,,,
2490,2024-08-03 02:00,40.64144,-74.208365,6.0,18.7,0.0,,0.5
4679,2024-08-03 02:00,40.85355,-73.96618,9.6,10.7,,,0.3
6887,2024-08-03 02:00,40.770908,-74.036218,7.3,,,,
9094,2024-08-03 02:00,40.816,-73.902,6.8,9.7,,0.029,
11272,2024-08-03 02:00,40.81551,-73.88553,7.2,,,,
13480,2024-08-03 02:00,40.64182,-74.01871,7.9,,,,
15688,2024-08-03 02:00,40.69454,-73.92769,7.9,,,,
17895,2024-08-03 02:00,40.73614,-73.82153,10.0,17.4,0.0,0.022,0.125
20071,2024-08-03 02:00,40.739264,-73.817694,6.4,18.6,,,0.597
297,2024-08-03 03:00,40.725413,-74.052293,9.3,,,,
2491,2024-08-03 03:00,40.64144,-74.208365,9.2,17.2,0.0,,0.4
4680,2024-08-03 03:00,40.85355,-73.96618,10.2,11.4,,,0.3
6888,2024-08-03 03:00,40.770908,-74.036218,7.5,,,,
9095,2024-08-03 03:00,40.816,-73.902,6.4,10.2,,0.028,
11273,2024-08-03 03:00,40.81551,-73.88553,6.9,,,,
13481,2024-08-03 03:00,40.64182,-74.01871,7.7,,,,
15689,2024-08-03 03:00,40.69454,-73.92769,8.4,,,,
17896,2024-08-03 03:00,40.73614,-73.82153,10.5,18.6,0.3,0.016,0.197
20072,2024-08-03 03:00,40.739264,-73.817694,6.7,20.1,,,0.636
298,2024-08-03 04:00,40.725413,-74.052293,10.8,,,,
2492,2024-08-03 04:00,40.64144,-74.208365,6.4,14.4,0.3,,
4681,2024-08-03 04:00,40.85355,-73.96618,8.3,16.1,,,0.3
6889,2024-08-03 04:00,40.770908,-74.036218,7.8,,,,
9096,2024-08-03 04:00,40.816,-73.902,6.2,12.8,,0.023,
11274,2024-08-03 04:00,40.81551,-73.88553,6.5,,,,
13482,2024-08-03 04:00,40.64182,-74.01871,7.9,,,,
15690,2024-08-03 04:00,40.69454,-73.92769,8.5,,,,
17897,2024-08-03 04:00,40.73614,-73.82153,10.5,21.1,0.2,0.011,0.174
20073,2024-08-03 04:00,40.739264,-73.817694,6.6,23.1,,,0.327
299,2024-08-03 05:00,40.725413,-74.052293,6.6,,,,
2493,2024-08-03 05:00,40.64144,-74.208365,8.0,14.4,0.0,,0.4
4682,2024-08-03 05:00,40.85355,-73.96618,9.8,18.3,,,0.4
6890,2024-08-03 05:00,40.770908,-74.036218,8.6,,,,
9097,2024-08-03 05:00,40.816,-73.902,6.3,17.8,,0.016,
11275,2024-08-03 05:00,40.81551,-73.88553,6.7,,,,
13483,2024-08-03 05:00,40.64182,-74.01871,8.3,,,,
15691,2024-08-03 05:00,40.69454,-73.92769,8.5,,,,
17898,2024-08-03 05:00,40.73614,-73.82153,11.0,20.5,-0.1,0.01,0.208
20074,2024-08-03 05:00,40.739264,-73.817694,7.6,22.6,,,0.347
300,2024-08-03 06:00,40.725413,-74.052293,6.5,,,,
2494,2024-08-03 06:00,40.64144,-74.208365,9.4,9.7,0.0,,0.4
4683,2024-08-03 06:00,40.85355,-73.96618,11.0,12.8,,,0.4
6891,2024-08-03 06:00,40.770908,-74.036218,4.8,,,,
9098,2024-08-03 06:00,40.816,-73.902,6.4,12.9,,0.02,
11276,2024-08-03 06:00,40.81551,-73.88553,6.7,,,,
13484,2024-08-03 06:00,40.64182,-74.01871,7.9,,,,
15692,2024-08-03 06:00,40.69454,-73.92769,8.7,,,,
17899,2024-08-03 06:00,40.73614,-73.82153,10.6,19.5,0.0,0.013,0.205
20075,2024-08-03 06:00,40.739264,-73.817694,6.9,21.9,,,0.321
301,2024-08-03 07:00,40.725413,-74.052293,8.0,,,,
2495,2024-08-03 07:00,40.64144,-74.208365,9.3,8.0,0.0,,0.3
4684,2024-08-03 07:00,40.85355,-73.96618,2.7,10.5,,,0.4
6892,2024-08-03 07:00,40.770908,-74.036218,3.5,,,,
9099,2024-08-03 07:00,40.816,-73.902,6.3,10.7,,0.028,
11277,2024-08-03 07:00,40.81551,-73.88553,6.7,,,,
13485,2024-08-03 07:00,40.64182,-74.01871,6.6,,,,
15693,2024-08-03 07:00,40.69454,-73.92769,8.5,,,,
17900,2024-08-03 07:00,40.73614,-73.82153,9.8,12.8,0.1,0.028,0.144
20076,2024-08-03 07:00,40.739264,-73.817694,6.5,14.5,,,0.262
302,2024-08-03 08:00,40.725413,-74.052293,12.3,,,,
2496,2024-08-03 08:00,40.64144,-74.208365,5.6,6.3,0.0,,0.3
4685,2024-08-03 08:00,40.85355,-73.96618,10.0,7.0,,,0.3
6893,2024-08-03 08:00,40.770908,-74.036218,4.0,,,,
9100,2024-08-03 08:00,40.816,-73.902,6.1,8.1,,0.04,
11278,2024-08-03 08:00,40.81551,-73.88553,6.5,,,,
13486,2024-08-03 08:00,40.64182,-74.01871,6.4,,,,
15694,2024-08-03 08:00,40.69454,-73.92769,7.6,,,,
17901,2024-08-03 08:00,40.73614,-73.82153,9.2,10.5,-0.1,0.042,0.126
20077,2024-08-03 08:00,40.739264,-73.817694,6.1,11.6,,,0.226
303,2024-08-03 09:00,40.725413,-74.052293,9.3,,,,
2497,2024-08-03 09:00,40.64144,-74.208365,5.5,6.1,0.0,,0.3
4686,2024-08-03 09:00,40.85355,-73.96618,9.0,6.4,,,0.3
6894,2024-08-03 09:00,40.770908,-74.036218,4.5,,,,
9101,2024-08-03 09:00,40.816,-73.902,5.9,6.0,,0.054,
11279,2024-08-03 09:00,40.81551,-73.88553,6.3,,,,
13487,2024-08-03 09:00,40.64182,-74.01871,7.7,,,,
15695,2024-08-03 09:00,40.69454,-73.92769,7.0,,,,
17902,2024-08-03 09:00,40.73614,-73.82153,9.0,9.1,0.0,0.053,0.129
20078,2024-08-03 09:00,40.739264,-73.817694,6.0,11.1,,,0.222
304,2024-08-03 10:00,40.725413,-74.052293,11.6,,,,
2498,2024-08-03 10:00,40.64144,-74.208365,4.5,7.3,0.0,,0.3
4687,2024-08-03 10:00,40.85355,-73.96618,7.8,6.4,,,0.3
6895,2024-08-03 10:00,40.770908,-74.036218,6.5,,,,
9102,2024-08-03 10:00,40.816,-73.902,5.9,4.9,,0.059,
11280,2024-08-03 10:00,40.81551,-73.88553,6.3,,,,
13488,2024-08-03 10:00,40.64182,-74.01871,7.8,,,,
15696,2024-08-03 10:00,40.69454,-73.92769,7.0,,,,
17903,2024-08-03 10:00,40.73614,-73.82153,9.1,6.3,0.0,0.069,0.126
20079,2024-08-03 10:00,40.739264,-73.817694,5.9,7.2,,,0.238
305,2024-08-03 11:00,40.725413,-74.052293,9.3,,,,
2499,2024-08-03 11:00,40.64144,-74.208365,9.7,7.6,0.0,,0.4
4688,2024-08-03 11:00,40.85355,-73.96618,10.4,5.9,,,0.3
6896,2024-08-03 11:00,40.770908,-74.036218,7.1,,,,
9103,2024-08-03 11:00,40.816,-73.902,6.6,4.1,,0.063,
11281,2024-08-03 11:00,40.81551,-73.88553,7.3,,,,
13489,2024-08-03 11:00,40.64182,-74.01871,7.3,,,,
15697,2024-08-03 11:00,40.69454,-73.92769,8.1,,,,
17904,2024-08-03 11:00,40.73614,-73.82153,10.4,6.4,-0.2,0.079,0.169
20080,2024-08-03 11:00,40.739264,-73.817694,6.6,7.5,,,0.444
306,2024-08-03 12:00,40.725413,-74.052293,11.3,,,,
2500,2024-08-03 12:00,40.64144,-74.208365,7.0,12.2,0.7,,0.4
4689,2024-08-03 12:00,40.85355,-73.96618,9.2,5.4,,,0.3
6897,2024-08-03 12:00,40.770908,-74.036218,5.5,,,,
9104,2024-08-03 12:00,40.816,-73.902,8.0,7.5,,0.082,
11282,2024-08-03 12:00,40.81551,-73.88553,8.6,,,,
13490,2024-08-03 12:00,40.64182,-74.01871,8.4,,,,
15698,2024-08-03 12:00,40.69454,-73.92769,8.9,,,,
17905,2024-08-03 12:00,40.73614,-73.82153,11.0,5.7,0.0,0.072,0.157
20081,2024-08-03 12:00,40.739264,-73.817694,6.8,7.9,,,0.549
307,2024-08-03 13:00,40.725413,-74.052293,11.1,,,,
2501,2024-08-03 13:00,40.64144,-74.208365,9.0,13.9,0.0,,0.4
4690,2024-08-03 13:00,40.85355,-73.96618,7.6,5.1,,,0.3
6898,2024-08-03 13:00,40.770908,-74.036218,9.8,,,,
9105,2024-08-03 13:00,40.816,-73.902,8.8,7.6,,0.076,
11283,2024-08-03 13:00,40.81551,-73.88553,9.8,,,,
13491,2024-08-03 13:00,40.64182,-74.01871,9.7,,,,
15699,2024-08-03 13:00,40.69454,-73.92769,10.2,,,,
17906,2024-08-03 13:00,40.73614,-73.82153,12.1,5.3,0.3,0.056,0.146
20082,2024-08-03 13:00,40.739264,-73.817694,,,,,0.262
308,2024-08-03 14:00,40.725413,-74.052293,15.1,,,,
2502,2024-08-03 14:00,40.64144,-74.208365,14.4,15.7,0.0,,0.4
4691,2024-08-03 14:00,40.85355,-73.96618,11.3,6.5,,,0.3
6899,2024-08-03 14:00,40.770908,-74.036218,13.6,,,,
9106,2024-08-03 14:00,40.816,-73.902,9.0,5.0,,0.058,
11284,2024-08-03 14:00,40.81551,-73.88553,9.8,,,,
13492,2024-08-03 14:00,40.64182,-74.01871,10.7,,,,
15700,2024-08-03 14:00,40.69454,-73.92769,11.0,,,,
17907,2024-08-03 14:00,40.73614,-73.82153,12.6,4.4,0.3,0.052,0.16
20083,2024-08-03 14:00,40.739264,-73.817694,8.3,4.7,,,0.201
309,2024-08-03 15:00,40.725413,-74.052293,17.3,,,,
2503,2024-08-03 15:00,40.64144,-74.208365,13.6,13.2,0.0,,0.4
4692,2024-08-03 15:00,40.85355,-73.96618,12.4,6.9,,,0.3
6900,2024-08-03 15:00,40.770908,-74.036218,9.1,,,,
9107,2024-08-03 15:00,40.816,-73.902,8.8,4.3,,0.051,
11285,2024-08-03 15:00,40.81551,-73.88553,10.3,,,,
13493,2024-08-03 15:00,40.64182,-74.01871,13.3,,,,
15701,2024-08-03 15:00,40.69454,-73.92769,12.9,,,,
17908,2024-08-03 15:00,40.73614,-73.82153,15.3,4.0,0.7,0.046,0.151
20084,2024-08-03 15:00,40.739264,-73.817694,9.6,4.5,,,0.187
310,2024-08-03 16:00,40.725413,-74.052293,2.2,,,,
2504,2024-08-03 16:00,40.64144,-74.208365,13.3,7.0,0.0,,0.4
4693,2024-08-03 16:00,40.85355,-73.96618,10.5,7.3,,,0.3
6901,2024-08-03 16:00,40.770908,-74.036218,3.2,,,,
9108,2024-08-03 16:00,40.816,-73.902,6.5,5.9,,0.052,
11286,2024-08-03 16:00,40.81551,-73.88553,7.2,,,,
13494,2024-08-03 16:00,40.64182,-74.01871,10.1,,,,
15702,2024-08-03 16:00,40.69454,-73.92769,10.6,,,,
17909,2024-08-03 16:00,40.73614,-73.82153,14.6,5.9,0.4,0.045,0.172
20085,2024-08-03 16:00,40.739264,-73.817694,10.0,9.4,,,0.299
311,2024-08-03 17:00,40.725413,-74.052293,7.0,,,,
2505,2024-08-03 17:00,40.64144,-74.208365,6.7,9.5,0.0,,0.4
4694,2024-08-03 17:00,40.85355,-73.96618,2.1,8.2,,,0.3
6902,2024-08-03 17:00,40.770908,-74.036218,5.5,,,,
9109,2024-08-03 17:00,40.816,-73.902,6.5,8.6,,0.051,
11287,2024-08-03 17:00,40.81551,-73.88553,6.5,,,,
13495,2024-08-03 17:00,40.64182,-74.01871,9.4,,,,
15703,2024-08-03 17:00,40.69454,-73.92769,8.4,,,,
17910,2024-08-03 17:00,40.73614,-73.82153,9.9,4.3,0.1,0.053,0.179
20086,2024-08-03 17:00,40.739264,-73.817694,8.3,12.9,,,0.354
312,2024-08-03 18:00,40.725413,-74.052293,10.3,,,,
2506,2024-08-03 18:00,40.64144,-74.208365,9.2,15.3,0.0,,0.4
4695,2024-08-03 18:00,40.85355,-73.96618,5.4,10.9,,,0.4
6903,2024-08-03 18:00,40.770908,-74.036218,12.0,,,,
9110,2024-08-03 18:00,40.816,-73.902,7.9,9.7,,0.048,
11288,2024-08-03 18:00,40.81551,-73.88553,8.2,,,,
13496,2024-08-03 18:00,40.64182,-74.01871,9.0,,,,
15704,2024-08-03 18:00,40.69454,-73.92769,9.0,,,,
17911,2024-08-03 18:00,40.73614,-73.82153,9.9,5.0,0.0,0.051,0.193
20087,2024-08-03 18:00,40.739264,-73.817694,8.3,10.7,,,0.298
313,2024-08-03 19:00,40.725413,-74.052293,4.0,,,,
2507,2024-08-03 19:00,40.64144,-74.208365,-1.0,19.5,0.0,,0.4
4696,2024-08-03 19:00,40.85355,-73.96618,11.0,13.4,,,0.4
6904,2024-08-03 19:00,40.770908,-74.036218,3.7,,,,
9111,2024-08-03 19:00,40.816,-73.902,7.3,15.5,,0.036,
11289,2024-08-03 19:00,40.81551,-73.88553,7.8,,,,
13497,2024-08-03 19:00,40.64182,-74.01871,6.9,,,,
15705,2024-08-03 19:00,40.69454,-73.92769,7.0,,,,
17912,2024-08-03 19:00,40.73614,-73.82153,10.6,6.7,0.0,0.044,0.229
20088,2024-08-03 19:00,40.739264,-73.817694,7.6,10.5,,,0.267
314,2024-08-03 20:00,40.725413,-74.052293,8.3,,,,
2508,2024-08-03 20:00,40.64144,-74.208365,7.9,22.2,0.0,,0.4
4697,2024-08-03 20:00,40.85355,-73.96618,9.4,16.7,,,0.4
6905,2024-08-03 20:00,40.770908,-74.036218,4.6,,,,
9112,2024-08-03 20:00,40.816,-73.902,7.7,17.8,,0.032,
11290,2024-08-03 20:00,40.81551,-73.88553,8.5,,,,
13498,2024-08-03 20:00,40.64182,-74.01871,7.1,,,,
15706,2024-08-03 20:00,40.69454,-73.92769,7.9,,,,
17913,2024-08-03 20:00,40.73614,-73.82153,10.2,7.9,0.0,0.039,0.248
20089,2024-08-03 20:00,40.739264,-73.817694,9.0,16.4,,,0.388
315,2024-08-03 21:00,40.725413,-74.052293,11.3,,,,
2509,2024-08-03 21:00,40.64144,-74.208365,7.1,22.8,0.0,,0.5
4698,2024-08-03 21:00,40.85355,-73.96618,4.1,17.5,,,0.4
6906,2024-08-03 21:00,40.770908,-74.036218,5.3,,,,
9113,2024-08-03 21:00,40.816,-73.902,7.9,18.3,,0.03,
11291,2024-08-03 21:00,40.81551,-73.88553,9.0,,,,
13499,2024-08-03 21:00,40.64182,-74.01871,7.8,,,,
15707,2024-08-03 21:00,40.69454,-73.92769,7.8,,,,
17914,2024-08-03 21:00,40.73614,-73.82153,11.7,13.1,0.0,0.034,0.289
20090,2024-08-03 21:00,40.739264,-73.817694,8.0,18.1,,,0.384
316,2024-08-03 22:00,40.725413,-74.052293,6.1,,,,
2510,2024-08-03 22:00,40.64144,-74.208365,5.0,10.9,0.0,,0.4
4699,2024-08-03 22:00,40.85355,-73.96618,4.5,12.1,,,0.3
6907,2024-08-03 22:00,40.770908,-74.036218,3.2,,,,
9114,2024-08-03 22:00,40.816,-73.902,6.2,17.0,,0.032,
11292,2024-08-03 22:00,40.81551,-73.88553,6.6,,,,
13500,2024-08-03 22:00,40.64182,-74.01871,5.4,,,,
15708,2024-08-03 22:00,40.69454,-73.92769,6.5,,,,
17915,2024-08-03 22:00,40.73614,-73.82153,8.2,6.9,0.0,0.043,0.175
20091,2024-08-03 22:00,40.739264,-73.817694,6.0,12.3,,,0.281
317,2024-08-03 23:00,40.725413,-74.052293,3.2,,,,
2511,2024-08-03 23:00,40.64144,-74.208365,5.4,8.4,0.0,,0.4
4700,2024-08-03 23:00,40.85355,-73.96618,7.5,13.5,,,0.4
6908,2024-08-03 23:00,40.770908,-74.036218,4.4,,,,
9115,2024-08-03 23:00,40.816,-73.902,6.0,12.8,,0.034,
11293,2024-08-03 23:00,40.81551,-73.88553,6.3,,,,
13501,2024-08-03 23:00,40.64182,-74.01871,5.2,,,,
15709,2024-08-03 23:00,40.69454,-73.92769,6.3,,,,
17916,2024-08-03 23:00,40.73614,-73.82153,7.6,8.2,0.0,0.038,0.212
20092,2024-08-03 23:00,40.739264,-73.817694,5.5,10.3,,,0.254
2,2024-08-04 00:00,40.816,-73.902,7.1,12.0,,0.032,
33,2024-08-04 00:00,40.71961,-73.94771,8.2,,,,
51,2024-08-04 00:00,40.725413,-74.052293,7.2,,,,
78,2024-08-04 00:00,40.7997,-73.93432,9.0,,,,
94,2024-08-04 00:00,40.63307,-74.13719,7.7,,,,
129,2024-08-04 00:00,40.73614,-73.82153,8.6,4.3,0.1,0.037,0.211
161,2024-08-04 00:00,40.73,-73.984,8.9,,,,
194,2024-08-04 00:00,40.8679,-73.87809,8.2,11.9,0.2,0.029,0.244
266,2024-08-04 00:00,40.739264,-73.817694,5.9,6.1,,,0.26
2512,2024-08-04 00:00,40.64144,-74.208365,7.6,10.5,0.0,,0.4
4701,2024-08-04 00:00,40.85355,-73.96618,8.5,,,,0.3
6909,2024-08-04 00:00,40.770908,-74.036218,4.8,,,,
11294,2024-08-04 00:00,40.81551,-73.88553,7.8,,,,
13502,2024-08-04 00:00,40.64182,-74.01871,7.0,,,,
15710,2024-08-04 00:00,40.69454,-73.92769,7.4,,,,
318,2024-08-04 01:00,40.725413,-74.052293,7.3,,,,
2513,2024-08-04 01:00,40.64144,-74.208365,9.0,,0.0,,0.4
4702,2024-08-04 01:00,40.85355,-73.96618,7.7,,,,0.3
6910,2024-08-04 01:00,40.770908,-74.036218,6.5,,,,
9116,2024-08-04 01:00,40.816,-73.902,7.2,11.2,,0.031,
11295,2024-08-04 01:00,40.81551,-73.88553,7.7,,,,
13503,2024-08-04 01:00,40.64182,-74.01871,6.9,,,,
15711,2024-08-04 01:00,40.69454,-73.92769,7.5,,,,
17917,2024-08-04 01:00,40.73614,-73.82153,9.2,4.0,0.0,0.037,0.205
20093,2024-08-04 01:00,40.739264,-73.817694,6.2,6.8,,,0.299
319,2024-08-04 02:00,40.725413,-74.052293,8.5,,,,
2514,2024-08-04 02:00,40.64144,-74.208365,6.8,,0.0,,0.4
4703,2024-08-04 02:00,40.85355,-73.96618,5.1,,,,0.3
6911,2024-08-04 02:00,40.770908,-74.036218,3.7,,,,
9117,2024-08-04 02:00,40.816,-73.902,7.3,13.0,,,
11296,2024-08-04 02:00,40.81551,-73.88553,7.8,,,,
13504,2024-08-04 02:00,40.64182,-74.01871,7.0,,,,
15712,2024-08-04 02:00,40.69454,-73.92769,7.4,,,,
17918,2024-08-04 02:00,40.73614,-73.82153,9.0,2.3,0.0,0.039,0.211
20094,2024-08-04 02:00,40.739264,-73.817694,6.4,6.9,,,0.309
320,2024-08-04 03:00,40.725413,-74.052293,8.6,,,,
2515,2024-08-04 03:00,40.64144,-74.208365,8.0,,0.0,,0.4
4704,2024-08-04 03:00,40.85355,-73.96618,7.0,6.9,,,0.3
6912,2024-08-04 03:00,40.770908,-74.036218,8.1,,,,
